doc_id,year,indegree,outdegree,org,ideo,vcrime,vcrime_rate,admin,state,county,city,population_y,white_d,black_d,ai_na_d,asian_d,other_race_d,other_d,hisp_d,male_d,female_d,lhs_d,hs_d,college_d,pcinc_d,urban_d,rural_d,manage_d,service_d,sales_d,farming_d,maint_d,product_d,per_repub1,org_admin,county_admin,population_m,population_i,log_ind,log_outd,word_count,anger,disgust,joy,fear,sadness,anger2,disgust2,joy2,fear2,sadness2,per_repub2,admin3,admin4,pos,neg,decade,poverty_d,unemp_d,civilr_org,immr_org,minr_org,womr_org,lgbtr_org,racer_org,repr_org,lifer_org,religr_org,total_crorg,total_liborg,public,crisis,id1,id2,id3,id4,id5,id6,id7,1-Dec,2-Dec,3-Dec,crisis2,logblack,logpoverty,logunemp,logpcinc,logrural,logvcrime,wb,logwb,vocality,entrepreneur,entrep_name,org_type,doc_type,entrep2,doc1,doc2,doc3,doc4,doc5,doc6,ideo2,admin2,page,org2,between,docsn,docs8090,docs20,page8090,page20,bet8090,bet20,e1,e2,log_black,race_org,race2_org,fact1,totalcon_org,f1,wh,fs1,pca_black1,pca_black2,pca_farm1,pca_farm2,work_d,pca_immr1,pca_immr2,prof_d,pca_int1,admin42,stdfear2,stdanger2,flag,stdpage,public2,flag2,ad1,ad2,ad3,ad4,flag3,entropy,_est_m1,_est_m2,_est_m3,_est_m4,stdent,founding,flag4,stdfear,stdanger,outpage,stdopage
confkkk_1996_racewatch1.txt,1996,0,0.1,Confederate Knights of the Ku Klux Klan,kkk,217,5.283790694,Clinton1,North Carolina,Vance,Henderson,41.069,54.3711,45.0273,0.177414,0.154273,0.269978,0.601666,0.6968,47.1922,52.8078,42.0364,31.5695,26.3941,10.457,61.8611,38.1389,41.8207,14.429,9.99415,20.546,2.74817,10.4619,40,Confederate Knights of the Ku Klux Klan3,Vance3,40.492,0.577,0,0.09531,458,0.004367,0.002183,0.058952,0.008734,0.00655,0.436681,0.218341,5.8952,0.873362,0.655022,37.1,clinton,Clinton,0.364629,0.240175,1990,15.3302,6.9539,0,0,0,0,0,0,0,0,0,0,0,8.65E-07,yes,0,0,1,0,0,0,0,0,1,0,yes,3.829234,2.793015,2.073662,2.438601,3.667117,4.844187,1.207515,0.7918673,2,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton1,0.0071984,Confederate Knights of the Ku Klux Klan,0,10,7,3,0.0305581,0.009833,0,0,1,1,3.829234,0,0,1.75285,0,0.1369429,78.02968,0.5554479,2.273903,-1.210291,-0.8322375,0.6681848,13.2101,-0.6026594,0.4051042,66.24387,-0.7613866,Clinton,0.6646621,-1.144639,1,-0.8157869,0.08653,1,1,0,0,0,1,1.501363,1,1,1,1,0.7640759,0,0,0.6646567,-1.14464,0.0165581,-0.5474892
confkkk_1996_racewatch2.txt,1996,0,0.1,Confederate Knights of the Ku Klux Klan,kkk,217,5.283790694,Clinton1,North Carolina,Vance,Henderson,41.069,54.3711,45.0273,0.177414,0.154273,0.269978,0.601666,0.6968,47.1922,52.8078,42.0364,31.5695,26.3941,10.457,61.8611,38.1389,41.8207,14.429,9.99415,20.546,2.74817,10.4619,40,Confederate Knights of the Ku Klux Klan3,Vance3,40.492,0.577,0,0.09531,360,0.002778,0,0.027778,0,0.005556,0.277778,0,2.77778,0,0.555556,37.1,clinton,Clinton,0.283333,0.244444,1990,15.3302,6.9539,0,0,0,0,0,0,0,0,0,0,0,8.65E-07,yes,0,0,1,0,0,0,0,0,1,0,yes,3.829234,2.793015,2.073662,2.438601,3.667117,4.844187,1.207515,0.7918673,2,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton1,0.0071984,Confederate Knights of the Ku Klux Klan,0,10,7,3,0.0305581,0.009833,0,0,1,1,3.829234,0,0,1.75285,0,0.1369429,78.02968,0.5554479,2.273903,-1.210291,-0.8322375,0.6681848,13.2101,-0.6026594,0.4051042,66.24387,-0.7613866,Clinton,-1.398383,-1.351506,1,-0.8157869,0.08653,1,1,0,0,0,1,1.529867,1,1,1,1,0.9266212,0,0,-1.398383,-1.351503,0.0165581,-0.5474892
confkkk_1998_racewatch3.txt,1998,0,0.1,Confederate Knights of the Ku Klux Klan,kkk,162,3.854481429,Clinton2,North Carolina,Vance,Henderson,42.029,54.3711,45.0273,0.177414,0.154273,0.269978,0.601666,0.6968,47.1922,52.8078,42.0364,31.5695,26.3941,10.457,61.8611,38.1389,41.8207,14.429,9.99415,20.546,2.74817,10.4619,40,Confederate Knights of the Ku Klux Klan3,Vance3,40.492,1.537,0,0.09531,848,0.017689,0.001179,0.044811,0.003538,0.009434,1.76887,0.117924,4.48113,0.353774,0.943396,40,clinton,Clinton,0.367925,0.292453,1990,15.3302,6.9539,0,0,0,0,0,0,0,0,0,0,0,9.50E-07,no,0,0,1,0,0,0,0,0,1,0,no,3.829234,2.793015,2.073662,2.438601,3.667117,4.770685,1.207515,0.7918673,6,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton2,0.0071984,Confederate Knights of the Ku Klux Klan,0,10,7,3,0.0305581,0.009833,0,0,1,1,3.829234,0,0,1.714277,0,0.1369429,78.02968,0.5554479,2.150413,-1.129528,-0.8322375,0.6681848,13.2101,-0.6026594,0.4051042,66.24387,-0.7613866,Clinton,-0.562704,0.5896634,1,-0.8157869,0.09501,1,1,0,0,0,1,1.535888,1,1,1,1,0.9609545,0,0,-0.5627124,0.5896664,0.0165581,-0.5474892
confkkk_2000_racewatch8.txt,2000,0,0.1,Confederate Knights of the Ku Klux Klan,kkk,174,4.034969738,Clinton2,North Carolina,Vance,Henderson,43.123,48.212,48.3052,0.197886,0.419053,2.86586,3.4828,4.55604,47.2738,52.7262,33.0642,34.8834,32.0525,15.897,58.8516,41.1484,40.5833,18.2814,11.4139,20.246,0.478115,8.99726,43.8,Confederate Knights of the Ku Klux Klan3,Vance3,43.4383,-0.315331,0,0.09531,471,0.006369,0,0.03397,0,0.004246,0.636943,0,3.39703,0,0.424628,40,clinton,Clinton,0.377919,0.239915,2000,16.2779,8.29141,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,yes,0,0,1,0,0,0,0,0,0,1,yes,3.898029,2.849427,2.22909,2.827136,3.741196,4.804021,0.9980723,0.6921828,3,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton2,0.0071984,Confederate Knights of the Ku Klux Klan,0,10,7,3,0.0305581,0.009833,0,0,0,0,3.898029,0,0,1.904995,0,0.1323657,10.58201,0.7300622,2.402215,-1.192174,-0.605337,0.4582039,9.475377,-0.2862742,-0.4156809,70.27861,-0.2979575,Clinton,-1.398383,-0.883929,1,-0.8157869,0.14851,1,1,0,0,0,1,1.482355,1,1,1,1,0.6556872,0,0,-1.398383,-0.8839324,0.0165581,-0.5474892
confkkk_2001_racewatch9.txt,2001,0,0.1,Confederate Knights of the Ku Klux Klan,kkk,171,3.917077082,WBush1,North Carolina,Vance,Henderson,43.655,48.212,48.3052,0.197886,0.419053,2.86586,3.4828,4.55604,47.2738,52.7262,33.0642,34.8834,32.0525,15.897,58.8516,41.1484,40.5833,18.2814,11.4139,20.246,0.478115,8.99726,43.8,Confederate Knights of the Ku Klux Klan4,Vance4,43.4383,0.216667,0,0.09531,927,0.019418,0.005394,0.040992,0.006473,0.015103,1.94175,0.539374,4.09925,0.647249,1.51025,43.8,not clinton,WBush,0.386192,0.300971,2000,16.2779,8.29141,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,1,0,0,0,0,0,0,1,no,3.898029,2.849427,2.22909,2.827136,3.741196,4.779123,0.9980723,0.6921828,6,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,WBush1,0.0071984,Confederate Knights of the Ku Klux Klan,0,10,7,3,0.0305581,0.009833,0,0,0,0,3.898029,0,0,1.892137,0,0.1323657,10.58201,0.7300622,2.361052,-1.165253,-0.605337,0.4582039,9.475377,-0.2862742,-0.4156809,70.27861,-0.2979575,WBush,0.1305403,0.8147265,1,-0.8157869,0.10917,1,0,0,0,1,1,1.544564,1,1,1,1,1.010431,0,0,0.1305424,0.8147295,0.0165581,-0.5474892
confkkk_2002_racewatch10.txt,2002,0,0.1,Confederate Knights of the Ku Klux Klan,kkk,153,3.514252245,WBush1,North Carolina,Vance,Henderson,43.537,48.212,48.3052,0.197886,0.419053,2.86586,3.4828,4.55604,47.2738,52.7262,33.0642,34.8834,32.0525,15.897,58.8516,41.1484,40.5833,18.2814,11.4139,20.246,0.478115,8.99726,43.8,Confederate Knights of the Ku Klux Klan4,Vance4,43.4383,0.098667,0,0.09531,951,0.012618,0.001051,0.043113,0.005258,0.005258,1.26183,0.105153,4.31125,0.525762,0.525762,43.8,not clinton,WBush,0.38591,0.295478,2000,16.2779,8.29141,0,0,0,0,0,0,0,0,0,0,0,1.51E-06,yes,0,0,1,0,0,0,0,0,0,1,yes,3.898029,2.849427,2.22909,2.827136,3.741196,4.75359,0.9980723,0.6921828,4,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,WBush1,0.0071984,Confederate Knights of the Ku Klux Klan,0,10,7,3,0.0305581,0.009833,0,0,0,0,3.898029,0,0,1.879279,0,0.1323657,10.58201,0.7300622,2.319888,-1.138332,-0.605337,0.4582039,9.475377,-0.2862742,-0.4156809,70.27861,-0.2979575,WBush,-0.1564343,-0.070422,1,-0.8157869,0.15129,1,0,0,0,1,1,1.521778,1,1,1,1,0.8804942,0,0,-0.1564398,-0.0704218,0.0165581,-0.5474892
csrc_2000_rebel1.txt,2000,0,0.333333,Confederate States Research Centre,neo-Confederate,21,1.534190532,Clinton2,Mississippii,Stone,Wiggins,13.688,79.4156,19.1822,0.286302,0.190868,0.924974,1.40214,1.24798,49.5522,50.4478,24.4494,31.3789,44.1718,14.693,21.1492,78.8508,24.3382,15.4056,23.1938,4.21862,14.6883,18.1554,67,Confederate States Research Centre3,Stone3,13.878,-0.190001,0,0.287682,867,0.012687,0.001153,0.116494,0.004614,0.00692,1.26874,0.11534,11.6494,0.461361,0.692042,67,clinton,Clinton,0.49827,0.304498,2000,14.4892,6.78236,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,yes,0,0,0,0,1,0,0,0,0,1,yes,3.004802,2.740142,2.05186,2.753215,4.38016,3.970292,4.140068,1.637066,2,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,neo-Confederate,Clinton2,0.0071984,Confederate States Research Centre,0,6,,6,,0.009833,,0,0,0,3.004802,0,0,0.6890022,0,-0.0114113,63.63535,0.4982306,0.8498132,-0.0637201,-0.051743,-0.5166523,32.84372,-0.5876636,2.903097,62.93766,0.3416885,Clinton,-0.3085625,-0.0614223,1,-0.8157869,0.14851,1,1,0,0,0,1,1.447006,1,1,1,1,0.4541058,1,0,-0.3085646,-0.061426,0.0213051,-0.4313342
csrc_2000_rebel2.txt,2000,0,0.333333,Confederate States Research Centre,neo-Confederate,21,1.534190532,Clinton2,Mississippii,Stone,Wiggins,13.688,79.4156,19.1822,0.286302,0.190868,0.924974,1.40214,1.24798,49.5522,50.4478,24.4494,31.3789,44.1718,14.693,21.1492,78.8508,24.3382,15.4056,23.1938,4.21862,14.6883,18.1554,67,Confederate States Research Centre3,Stone3,13.878,-0.190001,0,0.287682,696,0.005747,0.005747,0.090517,0,0.002874,0.574713,0.574713,9.05172,0,0.287356,67,clinton,Clinton,0.524425,0.300287,2000,14.4892,6.78236,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,yes,0,0,0,0,1,0,0,0,0,1,yes,3.004802,2.740142,2.05186,2.753215,4.38016,3.970292,4.140068,1.637066,1,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,neo-Confederate,Clinton2,0.0071984,Confederate States Research Centre,0,6,,6,,0.009833,,0,0,0,3.004802,0,0,0.6890022,0,-0.0114113,63.63535,0.4982306,0.8498132,-0.0637201,-0.051743,-0.5166523,32.84372,-0.5876636,2.903097,62.93766,0.3416885,Clinton,-1.398383,-0.964943,1,-0.8157869,0.14851,1,1,0,0,0,1,1.505301,1,1,1,1,0.7865334,1,0,-1.398383,-0.9649463,0.0213051,-0.4313342
csrc_2000_rebel3.txt,2000,0,0.333333,Confederate States Research Centre,neo-Confederate,21,1.534190532,Clinton2,Mississippii,Stone,Wiggins,13.688,79.4156,19.1822,0.286302,0.190868,0.924974,1.40214,1.24798,49.5522,50.4478,24.4494,31.3789,44.1718,14.693,21.1492,78.8508,24.3382,15.4056,23.1938,4.21862,14.6883,18.1554,67,Confederate States Research Centre3,Stone3,13.878,-0.190001,0,0.287682,698,0.002865,0,0.034384,0.004298,0.001433,0.286533,0,3.4384,0.429799,0.143266,67,clinton,Clinton,0.419771,0.227794,2000,14.4892,6.78236,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,yes,0,0,0,0,1,0,0,0,0,1,yes,3.004802,2.740142,2.05186,2.753215,4.38016,3.970292,4.140068,1.637066,1,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,neo-Confederate,Clinton2,0.0071984,Confederate States Research Centre,0,6,,6,,0.009833,,0,0,0,3.004802,0,0,0.6890022,0,-0.0114113,63.63535,0.4982306,0.8498132,-0.0637201,-0.051743,-0.5166523,32.84372,-0.5876636,2.903097,62.93766,0.3416885,Clinton,-0.3831168,-1.340108,1,-0.8157869,0.14851,1,1,0,0,0,1,1.534819,1,1,1,1,0.9548596,1,0,-0.3831153,-1.340112,0.0213051,-0.4313342
csrc_2001_rebel4.txt,2001,0,0.333333,Confederate States Research Centre,neo-Confederate,5,0.355416548,Clinton2,Mississippii,Stone,Wiggins,14.068,79.4156,19.1822,0.286302,0.190868,0.924974,1.40214,1.24798,49.5522,50.4478,24.4494,31.3789,44.1718,14.693,21.1492,78.8508,24.3382,15.4056,23.1938,4.21862,14.6883,18.1554,67,Confederate States Research Centre4,Stone4,13.878,0.19,0,0.287682,585,0.011966,0.001709,0.071795,0.010256,0.013675,1.19658,0.17094,7.17949,1.02564,1.36752,67,clinton,Clinton,0.540171,0.364103,2000,14.4892,6.78236,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,0,0,1,0,0,0,0,1,no,3.004802,2.740142,2.05186,2.753215,4.38016,2.197225,4.140068,1.637066,1,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,neo-Confederate,Clinton2,0.0071984,Confederate States Research Centre,0,6,,6,,0.009833,,0,0,0,3.004802,0,0,0.5004204,0,-0.0114113,63.63535,0.4982306,0.2460813,0.3311223,-0.051743,-0.5166523,32.84372,-0.5876636,2.903097,62.93766,0.3416885,WBush,1.024372,-0.1553661,1,-0.8157869,0.10917,1,0,0,0,1,1,1.503768,1,1,1,1,0.7777947,1,0,1.024371,-0.1553672,0.0213051,-0.4313342
csrc_2001_rebel5.txt,2001,0,0.333333,Confederate States Research Centre,neo-Confederate,5,0.355416548,Clinton2,Mississippii,Stone,Wiggins,14.068,79.4156,19.1822,0.286302,0.190868,0.924974,1.40214,1.24798,49.5522,50.4478,24.4494,31.3789,44.1718,14.693,21.1492,78.8508,24.3382,15.4056,23.1938,4.21862,14.6883,18.1554,67,Confederate States Research Centre4,Stone4,13.878,0.19,0,0.287682,597,0.008375,0.001675,0.067002,0.0134,0.011725,0.837521,0.167504,6.70017,1.34003,1.17253,67,clinton,Clinton,0.547739,0.381909,2000,14.4892,6.78236,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,0,0,1,0,0,0,0,1,no,3.004802,2.740142,2.05186,2.753215,4.38016,2.197225,4.140068,1.637066,1,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,neo-Confederate,Clinton2,0.0071984,Confederate States Research Centre,0,6,,6,,0.009833,,0,0,0,3.004802,0,0,0.5004204,0,-0.0114113,63.63535,0.4982306,0.2460813,0.3311223,-0.051743,-0.5166523,32.84372,-0.5876636,2.903097,62.93766,0.3416885,WBush,1.767027,-0.6228069,1,-0.8157869,0.10917,1,0,0,0,1,1,1.512566,1,1,1,1,0.8279603,1,0,1.767019,-0.622808,0.0213051,-0.4313342
csrc_2001_rebel6.txt,2001,0,0.333333,Confederate States Research Centre,neo-Confederate,5,0.355416548,Clinton2,Mississippii,Stone,Wiggins,14.068,79.4156,19.1822,0.286302,0.190868,0.924974,1.40214,1.24798,49.5522,50.4478,24.4494,31.3789,44.1718,14.693,21.1492,78.8508,24.3382,15.4056,23.1938,4.21862,14.6883,18.1554,67,Confederate States Research Centre4,Stone4,13.878,0.19,0,0.287682,1101,0.019074,0.001816,0.051771,0.003633,0.004541,1.90736,0.181653,5.17711,0.363306,0.454133,67,clinton,Clinton,0.480472,0.241599,2000,14.4892,6.78236,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,0,0,1,0,0,0,0,1,no,3.004802,2.740142,2.05186,2.753215,4.38016,2.197225,4.140068,1.637066,2,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,neo-Confederate,Clinton2,0.0071984,Confederate States Research Centre,0,6,,6,,0.009833,,0,0,0,3.004802,0,0,0.5004204,0,-0.0114113,63.63535,0.4982306,0.2460813,0.3311223,-0.051743,-0.5166523,32.84372,-0.5876636,2.903097,62.93766,0.3416885,WBush,-0.5401864,0.7699547,1,-0.8157869,0.10917,1,0,0,0,1,1,1.291458,1,1,1,1,-0.4328969,1,0,-0.5401772,0.769959,0.0213051,-0.4313342
cwk_1997_confklan1.txt,1997,0,0.333333,Confederate White Knights,kkk,95,2.546780333,Clinton2,Alabama,Chilton,Clanton,37.302,88.2587,11.3192,0.194097,0.117074,0.110913,0.422084,0.35738,48.5766,51.4234,42.3387,32.9469,24.7144,9.826,23.4964,76.5036,16.6911,10.6316,23.8203,3.86137,19.2043,25.7913,55.4,Confederate White Knights3,Chilton3,37.5577,-0.255669,0,0.287682,446,0.015695,0,0.051569,0.006727,0.006727,1.56951,0,5.15695,0.672646,0.672646,55.4,clinton,Clinton,0.430493,0.309417,1990,13.075,5.96665,0,0,0,0,0,0,0,0,0,0,0,9.39E-07,yes,0,0,1,0,0,0,0,0,1,0,yes,2.511162,2.644403,1.941135,2.381951,4.350325,4.564348,7.797226,2.174436,2,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton2,0.0071984,Confederate White Knights,0,3,3,,0.0305581,,0,,1,1,2.511162,0,0,0.5072445,0,-0.0052504,246.9603,0.2956555,1.053943,-0.3648843,-0.5462442,-0.0243272,44.9956,-0.4893076,4.187725,51.14302,-0.6546872,Clinton,0.1905315,0.3301261,1,-0.8157869,0.09392,1,1,0,0,0,1,1.490845,1,1,1,1,0.7041016,0,0,0.190542,0.3301303,0.0178187,-0.516644
cwk_1997_confklan2.txt,1997,0,0.333333,Confederate White Knights,kkk,95,2.546780333,Clinton2,Alabama,Chilton,Clanton,37.302,88.2587,11.3192,0.194097,0.117074,0.110913,0.422084,0.35738,48.5766,51.4234,42.3387,32.9469,24.7144,9.826,23.4964,76.5036,16.6911,10.6316,23.8203,3.86137,19.2043,25.7913,55.4,Confederate White Knights3,Chilton3,37.5577,-0.255669,0,0.287682,523,0.007648,0.001912,0.051625,0,0.005736,0.764818,0.191205,5.16252,0,0.573614,55.4,clinton,Clinton,0.3174,0.26195,1990,13.075,5.96665,0,0,0,0,0,0,0,0,0,0,0,9.39E-07,yes,0,0,1,0,0,0,0,0,1,0,yes,2.511162,2.644403,1.941135,2.381951,4.350325,4.564348,7.797226,2.174436,3,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton2,0.0071984,Confederate White Knights,0,3,3,,0.0305581,,0,,1,1,2.511162,0,0,0.5072445,0,-0.0052504,246.9603,0.2956555,1.053943,-0.3648843,-0.5462442,-0.0243272,44.9956,-0.4893076,4.187725,51.14302,-0.6546872,Clinton,-1.398383,-0.7174546,1,-0.8157869,0.09392,1,1,0,0,0,1,1.505328,1,1,1,1,0.786689,0,0,-1.398383,-0.7174523,0.0178187,-0.516644
cwk_1998_confklan3.txt,1998,0,0.333333,Confederate White Knights,kkk,67,1.759962174,Clinton2,Alabama,Chilton,Clanton,38.069,88.2587,11.3192,0.194097,0.117074,0.110913,0.422084,0.35738,48.5766,51.4234,42.3387,32.9469,24.7144,9.826,23.4964,76.5036,16.6911,10.6316,23.8203,3.86137,19.2043,25.7913,55.4,Confederate White Knights3,Chilton3,37.5577,0.511334,0,0.287682,213,0.018779,0.00939,0.032864,0,0.004695,1.87793,0.938967,3.28639,0,0.469484,55.4,clinton,Clinton,0.29108,0.309859,1990,13.075,5.96665,0,0,0,0,0,0,0,0,0,0,0,9.50E-07,no,0,0,1,0,0,0,0,0,1,0,no,2.511162,2.644403,1.941135,2.381951,4.350325,4.158883,7.797226,2.174436,3,0,.,Political activist group,newsletter,0,0,0,0,1,0,0,kkk,Clinton2,0.0071984,Confederate White Knights,0,3,3,,0.0305581,,0,,1,1,2.511162,0,0,0.370094,0,-0.0052504,246.9603,0.2956555,0.6148657,-0.0777262,-0.5462442,-0.0243272,44.9956,-0.4893076,4.187725,51.14302,-0.6546872,Clinton,-1.398383,0.7316505,1,-0.8157869,0.09501,1,1,0,0,0,1,1.519692,1,1,1,1,0.8686,0,0,-1.398383,0.7316456,0.0178187,-0.516644
dd-euro_2000_dear1.txt,2000,3.27605,0.05,David Duke/Euro-American Unity and Rights,white nationalist,431,2.242700815,Clinton2,Louisiana,St. Tammany Perish,Mandeville,192.179,87.0287,9.89659,0.431332,0.772215,1.8712,3.07474,2.47663,49.0098,50.9902,17.7718,26.6233,55.6049,22.514,28.7833,71.2167,19.7078,32.5862,13.0775,24.559,0.209136,9.86041,70.7,David Duke/Euro-American Unity and Rights3,St. Tammany Perish3,192.179,0,1.45303,0.04879,194,0.025773,0,0.030928,0,0.020619,2.57732,0,3.09278,0,2.06186,60.1,clinton,Clinton,0.391753,0.309278,2000,7.6287,3.84536,0,0,0,0,0,0,0,0,0,0,0,1.49E-06,yes,0,0,0,0,0,0,1,0,0,1,yes,2.388449,2.155094,1.578021,3.157596,4.279672,4.477337,8.793808,2.28175,1,1,David Duke,Political activist group,letter,1,0,1,0,0,0,0,white nationalist,Clinton2,0.2659082,David Duke/Euro-American Unity and Rights,19,40,,40,,0.2836624,,11,0,0,2.388449,0,0,0.3165862,0,0.7750758,35.13996,-0.6708643,0.7880452,-0.2982616,1.884831,-0.5888686,10.06955,1.511823,0.273358,65.37149,1.517433,Clinton,-1.398383,1.642143,1,1.438586,0.14851,1,1,0,0,0,0,1.493596,1,1,1,1,0.7197857,0,1,-1.398383,1.642144,0.0167277,-0.5433397
dd-euro_2001_dear2.txt,2001,3.27605,0.05,David Duke/Euro-American Unity and Rights,white nationalist,417,2.130616499,WBush1,Louisiana,St. Tammany Perish,Mandeville,195.718,87.0287,9.89659,0.431332,0.772215,1.8712,3.07474,2.47663,49.0098,50.9902,17.7718,26.6233,55.6049,22.514,28.7833,71.2167,19.7078,32.5862,13.0775,24.559,0.209136,9.86041,70.7,David Duke/Euro-American Unity and Rights4,St. Tammany Perish4,212.917,-17.1988,1.45303,0.04879,222,0.022522,0,0.063063,0.009009,0.004504,2.25225,0,6.30631,0.900901,0.450451,70.7,not clinton,WBush,0.400901,0.31982,2000,7.6287,3.84536,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,0,0,0,0,1,0,0,1,no,2.388449,2.155094,1.578021,3.157596,4.279672,4.430817,8.793808,2.28175,1,1,David Duke,Political activist group,letter,1,0,1,0,0,0,0,white nationalist,WBush1,0.2659082,David Duke/Euro-American Unity and Rights,19,40,,40,,0.2836624,,11,0,0,2.388449,0,0,0.2994424,0,0.7750758,35.13996,-0.6708643,0.7331606,-0.2623668,1.884831,-0.5888686,10.06955,1.511823,0.273358,65.37149,1.517433,WBush,0.729713,1.218955,1,1.438586,0.10917,1,0,0,0,1,0,1.521255,1,1,1,1,0.877514,0,1,0.7297112,1.218953,0.0167277,-0.5433397
dd-euro_2001_dear3.txt,2001,3.27605,0.05,David Duke/Euro-American Unity and Rights,white nationalist,417,2.130616499,WBush1,Louisiana,St. Tammany Perish,Mandeville,195.718,87.0287,9.89659,0.431332,0.772215,1.8712,3.07474,2.47663,49.0098,50.9902,17.7718,26.6233,55.6049,22.514,28.7833,71.2167,19.7078,32.5862,13.0775,24.559,0.209136,9.86041,70.7,David Duke/Euro-American Unity and Rights4,St. Tammany Perish4,212.917,-17.1988,1.45303,0.04879,217,0.004608,0,0.059908,0.013825,0.018433,0.460829,0,5.99078,1.38249,1.84332,70.7,not clinton,WBush,0.37788,0.304148,2000,7.6287,3.84536,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,0,0,0,0,1,0,0,1,no,2.388449,2.155094,1.578021,3.157596,4.279672,4.430817,8.793808,2.28175,1,1,David Duke,Political activist group,letter,1,0,1,0,0,0,0,white nationalist,WBush1,0.2659082,David Duke/Euro-American Unity and Rights,19,40,,40,,0.2836624,,11,0,0,2.388449,0,0,0.2994424,0,0.7750758,35.13996,-0.6708643,0.7331606,-0.2623668,1.884831,-0.5888686,10.06955,1.511823,0.273358,65.37149,1.517433,WBush,1.867312,-1.113201,1,1.438586,0.10917,1,0,0,0,1,0,1.4351,1,1,1,1,0.3862175,0,1,1.867317,-1.113201,0.0167277,-0.5433397
dd-euro_2001_dear4.txt,2001,3.27605,0.05,David Duke/Euro-American Unity and Rights,white nationalist,417,2.130616499,WBush1,Louisiana,St. Tammany Perish,Mandeville,195.718,87.0287,9.89659,0.431332,0.772215,1.8712,3.07474,2.47663,49.0098,50.9902,17.7718,26.6233,55.6049,22.514,28.7833,71.2167,19.7078,32.5862,13.0775,24.559,0.209136,9.86041,70.7,David Duke/Euro-American Unity and Rights4,St. Tammany Perish4,212.917,-17.1988,1.45303,0.04879,181,0.005525,0,0.049724,0.027624,0,0.552486,0,4.97237,2.76243,0,70.7,not clinton,WBush,0.359116,0.348066,2000,7.6287,3.84536,0,0,0,0,0,0,0,0,0,0,0,1.09E-06,no,0,0,0,0,0,0,1,0,0,1,no,2.388449,2.155094,1.578021,3.157596,4.279672,4.430817,8.793808,2.28175,1,1,David Duke,Political activist group,letter,1,0,1,0,0,0,0,white nationalist,WBush1,0.2659082,David Duke/Euro-American Unity and Rights,19,40,,40,,0.2836624,,11,0,0,2.388449,0,0,0.2994424,0,0.7750758,35.13996,-0.6708643,0.7331606,-0.2623668,1.884831,-0.5888686,10.06955,1.511823,0.273358,65.37149,1.517433,WBush,5.126995,-0.9938784,1,1.438586,0.10917,1,0,0,0,1,0,1.510875,1,1,1,1,0.8183222,0,1,5.126994,-0.9938734,0.0167277,-0.5433397
